1-> 39.975547, 116.34658
39.978385, 116.347241
39.977515, 116.347207
39.976659, 116.347118
39.975759, 116.34707
39.97535, 116.346972
39.975215, 116.34679
39.975088, 116.346692
39.975041, 116.346995
39.974847, 116.347011
39.974485, 116.346849
39.974219, 116.346639
39.973676, 116.34656
39.97334, 116.346788
39.972964, 116.346787
39.972608, 116.346764
39.975547, 116.34658
39.975405, 116.347094
39.97544, 116.347162
39.975547, 116.347328
39.975519, 116.347136
39.975567, 116.347199
39.975598, 116.347212
39.975672, 116.347209
39.975727, 116.347251
39.975764, 116.347281
39.9758, 116.347317
39.975841, 116.347328
39.975891, 116.347321
39.975952, 116.347314
39.975973, 116.347228
39.976073, 116.347292
39.976189, 116.347358
39.976356, 116.347473
39.97648, 116.347288
39.976522, 116.347296
39.976537, 116.347299
39.97658, 116.347307
39.976612, 116.347304
39.976668, 116.347318
39.976735, 116.347282
39.976948, 116.346981
39.97703, 116.346735
39.977042, 116.346706
39.977042, 116.346706
39.977048, 116.346711
39.977094, 116.346697
39.977152, 116.346725
39.977225, 116.346792
39.977248, 116.34695
39.977343, 116.347014
39.977446, 116.347118
39.977461, 116.347191
39.977479, 116.34725
39.977512, 116.347291
39.977615, 116.347281
39.977626, 116.347209
39.977605, 116.347148
39.977618, 116.347106
39.977635, 116.347132
39.977675, 116.347179
39.97771, 116.347208
39.977728, 116.347244
39.977734, 116.347298
39.977924, 116.347378
39.978136, 116.347438
39.978316, 116.347521
39.978431, 116.347562
39.978441, 116.347545
39.978465, 116.347553
39.978593, 116.347509
39.977606, 116.344848
39.975077, 116.347598
39.976101, 116.346953
39.976203, 116.34608
39.978271, 116.344648
39.978407, 116.344754
39.978407, 116.344754
39.978409, 116.344758
39.978402, 116.344748
39.978386, 116.344716
39.977937, 116.346411
39.978004, 116.34638
39.978069, 116.346362
39.978194, 116.346405
39.978173, 116.3463
39.978222, 116.346135
39.978204, 116.346194
39.978483, 116.346231
39.978437, 116.346213
39.978402, 116.346213
39.978414, 116.346173
39.978415, 116.346154
39.978435, 116.346142
39.978482, 116.346129
39.978525, 116.346123
39.978629, 116.346088
39.977909, 116.345873
39.977687, 116.345787
39.977773, 116.34578
39.977497, 116.345703
39.977171, 116.345644
39.977437, 116.345813
39.97861, 116.345835
39.978649, 116.34573
39.978628, 116.345712
39.978621, 116.345667
39.978632, 116.345622
39.978644, 116.345579
39.976444, 116.344066
39.976024, 116.344372
39.975771, 116.344421
39.975556, 116.344442
39.975422, 116.344375
39.975009, 116.344407
39.974902, 116.344351
39.974882, 116.344265
39.974904, 116.344172
39.974882, 116.344061
39.974891, 116.343962
39.975028, 116.3438
39.975016, 116.343634
39.975025, 116.34353
39.974989, 116.343384
39.97495, 116.343256
39.974959, 116.343245
39.974971, 116.34325
39.974989, 116.343241
39.97499, 116.343224
39.974912, 116.343036
39.974822, 116.342911
39.974743, 116.342809
39.974692, 116.342663
39.974648, 116.342604
39.978572, 116.347195
39.977959, 116.347094
39.977275, 116.346697
39.97678, 116.34641
39.97629, 116.346031
39.975586, 116.347248
39.975113, 116.347214
39.974647, 116.347202
39.974161, 116.347162
39.973652, 116.347011
39.973042, 116.346683
39.972558, 116.34644
39.978549, 116.347327
39.977526, 116.347124
39.976819, 116.346798
39.976179, 116.346556
39.976053, 116.347242
39.975659, 116.347153
39.975394, 116.347183
39.975528, 116.347116
39.975751, 116.346957
39.975864, 116.346874
39.975888, 116.346891
39.975934, 116.346881
39.976074, 116.346834
39.976165, 116.346719
39.976246, 116.346626
39.976355, 116.346534
39.976471, 116.346464
39.976461, 116.346661
39.976217, 116.346759
39.975775, 116.346887
39.975287, 116.346829
39.974764, 116.346587
39.974138, 116.346522
39.973498, 116.346545
39.972969, 116.34652
39.972508, 116.346504
39.975274, 116.346726
39.975324, 116.346781
39.975318, 116.346746
39.975441, 116.346728
39.975514, 116.346742
39.975519, 116.346627
39.975483, 116.346574
39.975462, 116.34651
39.975458, 116.346444
39.975469, 116.346381
39.975462, 116.346304
39.975468, 116.346222
39.975494, 116.346166
39.975509, 116.346057
39.9755, 116.345989
39.975484, 116.345894
39.975312, 116.345732
39.97516, 116.345547
39.975142, 116.345416
39.975152, 116.345408
39.975245, 116.34542
39.975191, 116.345373
39.975163, 116.345178
39.975131, 116.345118
39.975121, 116.344989
39.975181, 116.344947
39.975205, 116.344884
39.975279, 116.344844
39.975361, 116.344786
39.975403, 116.344753
39.975405, 116.344734
39.975402, 116.344596
39.975411, 116.344555
39.975417, 116.344515
39.975432, 116.344524
39.975465, 116.34453
39.975407, 116.34444
39.975437, 116.344361
39.975499, 116.344415
39.975523, 116.34448
39.97557, 116.344289
39.975622, 116.344196
39.975693, 116.344175
39.975815, 116.344174
39.975862, 116.344299
39.976058, 116.344343
39.97621, 116.344355
39.97623, 116.344355
39.97627, 116.344346
39.976275, 116.344321
39.976308, 116.344307
39.976318, 116.3443
39.976334, 116.344289
39.976327, 116.344235
39.97639, 116.344226
39.976556, 116.344247
39.976621, 116.344252
39.976684, 116.344247
39.976724, 116.344242
39.976772, 116.344212
39.976853, 116.344198
39.976907, 116.344176
39.976883, 116.344165
39.976975, 116.344169
39.977047, 116.344147
39.97713, 116.34414
39.97722, 116.344147
39.977266, 116.344149
39.977335, 116.344185
39.977434, 116.344185
39.977464, 116.344204
39.977531, 116.344215
39.977531, 116.344215
39.977533, 116.344218
39.977583, 116.344212
39.977701, 116.344173
39.977676, 116.344144
39.977778, 116.344098
39.977792, 116.34409
39.97782, 116.344114
39.977911, 116.344168
39.977914, 116.34419
39.977914, 116.34419
39.977917, 116.344195
39.977926, 116.344176
39.977918, 116.344135
39.977922, 116.344107
39.977931, 116.344098
39.975576, 116.342441
39.975518, 116.342572
39.975413, 116.342613
39.975335, 116.342518
39.975255, 116.342611
39.975203, 116.342674
39.975098, 116.342521
39.974823, 116.342787
39.974735, 116.342717
39.974147, 116.343084
39.974194, 116.343295
39.974195, 116.342795
39.972835, 116.348379
39.973375, 116.348282
39.973885, 116.34821
39.97437, 116.348191
39.974735, 116.348162
39.974838, 116.348189
39.974805, 116.348256
39.974811, 116.348221
39.97483, 116.34823
39.974749, 116.348215
39.974743, 116.348206
39.974849, 116.348333
39.974892, 116.348369
39.975121, 116.34824
39.975434, 116.348105
39.975876, 116.347969
39.976387, 116.347795
39.976957, 116.347689
39.977456, 116.347689
39.978026, 116.347727
1-> for 39.975547, 116.34658 No. of clustered Records=291
**********************************
2-> 39.856379, 116.414594
39.856379, 116.414594
39.856186, 116.414546
39.856337, 116.414825
39.856451, 116.414972
39.856481, 116.414983
39.856462, 116.414926
39.856351, 116.41464
39.856408, 116.414577
39.856445, 116.414435
39.856495, 116.414322
39.856492, 116.414171
39.856519, 116.414054
39.85655, 116.413919
39.856525, 116.413796
39.856418, 116.413642
39.856351, 116.413459
39.856305, 116.413332
39.856275, 116.413225
39.856278, 116.413215
39.856253, 116.413171
39.855949, 116.412704
39.855905, 116.412538
39.855896, 116.412465
39.855878, 116.41233
39.855883, 116.41228
39.855876, 116.412188
39.855865, 116.412075
39.855863, 116.412006
39.855875, 116.411958
39.855869, 116.411871
39.855866, 116.411846
39.855869, 116.411776
39.855862, 116.411682
39.855837, 116.411659
39.855796, 116.411691
39.855759, 116.411693
39.855759, 116.411693
39.855751, 116.411692
39.855767, 116.41168
39.855816, 116.41198
39.855872, 116.411812
39.855887, 116.411969
39.855911, 116.412061
