39.95906, 116.360866, 2008-10-24, 09:34:35
39.992891, 116.327139, 2008-10-26, 10:16:26
40.000371, 116.326835, 2008-10-26, 10:41:56
40.000654, 116.327177, 2008-10-26, 12:05:16
39.906986, 116.204851, 2008-10-27, 10:31:02
39.907337, 116.186443, 2008-10-27, 11:54:32
39.94169, 116.347024, 2008-10-27, 13:30:22
40.011729, 116.320991, 2008-10-28, 00:27:06
40.011528, 116.321418, 2008-10-28, 01:40:31
40.00932, 116.319856, 2008-10-28, 11:09:38
40.000754, 116.326898, 2008-10-29, 02:28:57
40.000482, 116.326864, 2008-10-29, 03:38:52
40.00355, 116.324399, 2008-10-29, 04:49:06
40.009625, 116.321752, 2008-10-30, 09:58:05
40.011649, 116.321124, 2008-10-30, 10:50:40
40.011641, 116.32106, 2008-10-30, 11:59:20
40.010396, 116.321733, 2008-10-30, 22:56:33
39.97992, 116.338568, 2008-10-31, 12:32:08
39.999929, 116.327357, 2008-11-01, 02:45:27
40.004036, 116.322213, 2008-11-01, 03:16:42
40.012537, 116.320664, 2008-11-01, 04:12:12
39.922971, 116.293074, 2008-11-01, 08:46:55
40.011921, 116.321076, 2008-11-01, 11:32:20
40.011472, 116.32152, 2008-11-03, 19:44:41
40.000539, 116.326856, 2008-11-04, 03:20:17
40.005184, 116.342215, 2008-11-04, 03:40:02
40.000344, 116.326558, 2008-11-04, 05:58:57
39.97648, 116.336816, 2008-11-07, 15:38:32
39.991819, 116.326622, 2008-11-09, 10:15:38
40.013511, 116.320989, 2008-11-10, 08:51:31
40.013655, 116.320427, 2008-11-10, 09:45:37
40.011378, 116.321092, 2008-11-10, 10:36:37
40.011598, 116.321362, 2008-11-10, 11:18:42
40.004152, 116.322245, 2008-11-11, 10:43:14
40.011395, 116.321033, 2008-11-11, 15:22:18
39.975839, 116.337014, 2008-11-13, 13:48:29
40.009794, 116.321279, 2008-11-15, 04:01:50
39.991229, 116.333283, 2008-11-15, 11:23:31
40.006962, 116.32849, 2008-11-15, 14:38:28
40.000543, 116.325055, 2008-11-15, 15:23:38
40.000114, 116.327119, 2008-11-16, 20:26:58
39.993252, 116.32642, 2008-11-17, 10:21:36
40.000517, 116.327264, 2008-11-17, 12:23:33
40.011306, 116.321112, 2008-11-18, 00:12:11
39.992093, 116.328228, 2008-11-19, 05:51:07
39.993946, 116.324873, 2008-11-19, 06:24:12
39.992084, 116.326201, 2008-11-19, 10:20:48
40.014646, 116.32343, 2008-11-22, 07:12:45
39.992884, 116.326584, 2008-11-22, 08:24:59
39.957826, 116.356941, 2008-11-22, 09:46:36
39.959637, 116.36167, 2008-11-22, 11:06:54
