39.21647, 117.164384, 2008-10-31, 06:32:45
39.134038, 117.198767, 2008-10-31, 06:51:54
39.982427, 116.338432, 2008-11-05, 12:13:45
39.984801, 116.338213, 2008-11-08, 10:59:31
39.983661, 116.345189, 2008-11-12, 00:43:33
39.983517, 116.345618, 2008-11-12, 01:12:28
39.981055, 116.339891, 2008-11-13, 07:08:36
39.896697, 116.356499, 2008-11-13, 08:01:01
39.86836, 116.347732, 2008-11-13, 08:57:22
39.982127, 116.346251, 2008-11-19, 11:06:13
39.970776, 116.315927, 2008-11-20, 03:39:17
39.981333, 116.339987, 2008-12-01, 11:24:43
39.981159, 116.33999, 2008-12-07, 17:00:21
39.981077, 116.339552, 2008-12-07, 20:10:56
39.982369, 116.341336, 2008-12-09, 04:16:07
